travel.time.sum,travel.time.mean,trips,cong,party,ideology,winpct,seniority,chairman,committee,party.leader,state.district,extreme,fourteenth,thirteenth,twelfth,eleventh,democrat,house.majority
26,2.888888889,9,111,200,0.8,68.58,4,0,0,0,TN7,1.1650046,0,0,0,1,0,0
48,5.333333333,9,114,200,0.612,72.3323779,7,0,0,0,TN7,0.9770046,1,0,0,0,0,1
26,2.888888889,9,113,200,0.806,74.7544712,6,0,0,0,TN7,1.1710046,0,1,0,0,0,1
5,2.5,2,110,200,0.797,66.05,3,0,0,0,TN7,1.1620046,0,0,0,0,0,0
33,4.125,8,113,200,0.767,70.6032943,2,0,0,0,TN8,1.1320046,0,1,0,0,0,1
55,7.857142857,7,110,100,-0.212,73.18,10,0,0,0,TN8,0.8566525,0,0,0,0,1,1
14,2.8,5,114,200,0.526,74.2343097,3,0,0,0,TN8,0.8910046,1,0,0,0,0,1
17,4.25,4,112,200,0.767,60.3508922,1,0,0,0,TN8,1.1320046,0,0,1,0,0,1
23,5.75,4,111,100,-0.222,100,11,0,0,0,TN8,0.8666525,0,0,0,1,1,1
67,6.7,10,112,100,-0.424,74.6605522,3,0,0,0,TN9,1.0686525,0,0,1,0,1,0
13,2.6,5,114,100,-0.401,76.2782739,5,0,0,0,TN9,1.0456525,1,0,0,0,1,0
31,7.75,4,113,100,-0.424,75.9294291,4,0,0,0,TN9,1.0686525,0,1,0,0,1,0
17,5.666666667,3,110,100,-0.424,59.88,1,0,0,0,TN9,1.0686525,0,0,0,0,1,1
17,5.666666667,3,111,100,-0.424,87.85,2,0,0,0,TN9,1.0686525,0,0,0,1,1,1
24,6,4,112,200,0.939,100,3,0,0,0,TX1,1.3040046,0,0,1,0,0,0
16,4,4,111,200,0.82,87.58,2,0,0,0,TX1,1.1850046,0,0,0,1,0,1
11,3.666666667,3,114,200,0.597,77.4663436,6,0,0,0,TX1,0.9620046,1,0,0,0,0,1
7,3.5,2,113,200,1.058,72.9378263,4,0,0,0,TX1,1.4230046,0,1,0,0,0,1
0,0,0,110,200,0.702,68.01,1,0,0,0,TX1,1.0670046,0,0,0,0,0,0
56,2.947368421,19,114,200,0.443,64.5564779,6,1,0,0,TX10,0.8080046,1,0,0,0,0,1
51,5.1,10,113,200,0.717,62.5781781,4,1,0,0,TX10,1.0820046,0,1,0,0,0,1
0,0,0,111,200,0.671,53.89,2,0,0,0,TX10,1.0360046,0,0,0,1,0,0
0,0,0,110,200,0.648,55.29,1,0,0,0,TX10,1.0130046,0,0,0,0,0,0
0,0,0,112,200,0.694,66.1951095,3,0,0,0,TX10,1.0590046,0,0,1,0,0,1
27,3,9,114,200,0.591,100,6,1,0,0,TX11,0.9560046,1,0,0,0,0,1
31,3.875,8,112,200,0.794,83.9650888,3,0,0,0,TX11,1.1590046,0,0,1,0,0,1
25,4.166666667,6,110,200,0.709,100,1,0,0,0,TX11,1.0740046,0,0,0,0,0,0
38,6.333333333,6,111,200,0.751,88.33,2,0,0,0,TX11,1.1160046,0,0,0,1,0,0
9,2.25,4,113,200,0.836,80.8947618,4,0,0,0,TX11,1.2010046,0,1,0,0,0,1
46,9.2,5,112,200,0.601,74.081623,8,0,0,0,TX12,0.9660046,0,0,1,0,0,1
16,4,4,114,200,0.387,73.0500894,10,0,0,0,TX12,0.7520046,1,0,0,0,0,1
14,4.666666667,3,110,200,0.577,66.95,6,0,0,0,TX12,0.9420046,0,0,0,0,0,0
20,6.666666667,3,113,200,0.613,72.6506389,9,0,0,0,TX12,0.9780046,0,1,0,0,0,1
14,7,2,111,200,0.589,67.59,7,0,0,0,TX12,0.9540046,0,0,0,1,0,0
13,3.25,4,114,200,0.529,86.8232235,11,1,0,0,TX13,0.8940046,1,0,0,0,0,1
5,2.5,2,113,200,0.752,93.6662734,10,0,0,0,TX13,1.1170046,0,1,0,0,0,1
1,1,1,112,200,0.738,100,9,0,0,0,TX13,1.1030046,0,0,1,0,0,0
2,2,1,111,200,0.724,77.65,8,0,0,0,TX13,1.0890046,0,0,0,1,0,1
0,0,0,110,200,0.71,74.35,7,0,0,0,TX13,1.0750046,0,0,0,0,0,0
37,4.111111111,9,114,200,0.714,63.1679296,3,0,0,0,TX14,1.0790046,1,0,0,0,0,1
27,5.4,5,113,200,0.956,54.51143,1,0,0,0,TX14,1.3210046,0,1,0,0,0,1
2,2,1,111,200,1.292,100,11,0,0,0,TX14,1.6570046,0,0,0,1,0,0
2,2,1,112,200,1.361,76.0019698,12,0,0,0,TX14,1.7260046,0,0,1,0,0,1
0,0,0,110,200,1.223,60.19,10,0,0,0,TX14,1.5880046,0,0,0,0,0,0
5,2.5,2,114,100,-0.34,55.5241439,10,0,0,0,TX15,0.9846525,1,0,0,0,1,0
11,5.5,2,113,100,-0.343,62.3225085,9,0,0,0,TX15,0.9876525,0,1,0,0,1,0
9,9,1,112,100,-0.332,57.2266421,8,0,0,0,TX15,0.9766525,0,0,1,0,1,0
0,0,0,110,100,-0.312,61.78,6,0,0,0,TX15,0.9566525,0,0,0,0,1,1
0,0,0,111,100,-0.322,65.71,7,0,0,0,TX15,0.9666525,0,0,0,1,1,1
37,6.166666667,6,114,100,-0.334,69.8225355,3,0,0,0,TX16,0.9786525,1,0,0,0,1,0
7,3.5,2,110,100,-0.289,78.67,6,1,0,0,TX16,0.9336525,0,0,0,0,1,1
4,4,1,112,100,-0.301,61.3798691,8,0,1,0,TX16,0.9456525,0,0,1,0,1,0
3,3,1,113,100,-0.405,66.6331751,1,0,0,0,TX16,1.0496525,0,1,0,0,1,0
0,0,0,111,100,-0.295,82.14,7,1,0,0,TX16,0.9396525,0,0,0,1,1,1
57,3.166666667,18,114,200,0.619,66.5913888,3,0,0,0,TX17,0.9840046,1,0,0,0,0,1
14,2.8,5,113,200,0.811,79.9461537,2,0,0,0,TX17,1.1760046,0,1,0,0,0,1
18,4.5,4,112,200,0.811,62.8099125,1,0,0,0,TX17,1.1760046,0,0,1,0,0,1
0,0,0,111,100,-0.207,52.98,10,0,0,0,TX17,0.8516525,0,0,0,1,1,1
0,0,0,110,100,-0.207,58.12,9,0,0,0,TX17,0.8516525,0,0,0,0,1,1
46,4.181818182,11,113,100,-0.46,76.8590078,10,0,0,0,TX18,1.1046525,0,1,0,0,1,0
21,5.25,4,114,100,-0.459,74.352686,11,0,0,0,TX18,1.1036525,1,0,0,0,1,0
2,1,2,112,100,-0.454,72.0126106,9,0,0,0,TX18,1.0986525,0,0,1,0,1,1
4,2,2,110,100,-0.441,76.62,7,0,0,0,TX18,1.0856525,0,0,0,0,1,1
5,2.5,2,111,100,-0.447,77.32,8,0,0,0,TX18,1.0916525,0,0,0,1,1,0
28,4,7,112,200,0.818,80.2259287,5,0,0,0,TX19,1.1830046,0,0,1,0,0,1
21,3,7,114,200,0.628,80.7755022,7,0,0,0,TX19,0.9930046,1,0,0,0,0,1
15,3,5,111,200,0.791,72.44,4,0,0,0,TX19,1.1560046,0,0,0,1,0,0
14,2.8,5,113,200,0.846,84.9558415,6,0,0,0,TX19,1.2110046,0,1,0,0,0,1
9,2.25,4,110,200,0.764,67.7,3,0,0,0,TX19,1.1290046,0,0,0,0,0,0
39,3.25,12,111,200,0.832,88.92,2,0,0,0,TX2,1.1970046,0,0,0,1,0,0
22,2,11,110,200,0.77,65.54,1,0,0,0,TX2,1.1350046,0,0,0,0,0,0
37,4.625,8,113,200,0.957,66.506003,4,0,0,0,TX2,1.3220046,0,1,0,0,0,1
32,5.333333333,6,112,200,0.895,100,3,0,0,0,TX2,1.2600046,0,0,1,0,0,1
19,3.166666667,6,114,200,0.592,69.6293665,6,0,0,0,TX2,0.9570046,1,0,0,0,0,1
11,2.2,5,113,100,-0.382,65.6776942,1,0,0,0,TX20,1.0266525,0,1,0,0,1,0
12,3,4,114,100,-0.41,100,3,0,0,0,TX20,1.0546525,1,0,0,0,1,0
8,8,1,112,100,-0.299,64.8577695,7,0,0,0,TX20,0.9436525,0,0,1,0,1,1
3,3,1,111,100,-0.299,71.9,6,0,0,0,TX20,0.9436525,0,0,0,1,1,0
0,0,0,110,100,-0.299,87.35,5,0,0,0,TX20,0.9436525,0,0,0,0,1,1
50,3.125,16,114,200,0.423,100,15,1,0,0,TX21,0.7880046,1,0,0,0,0,1
25,3.125,8,112,200,0.597,71.2008469,13,1,0,0,TX21,0.9620046,0,0,1,0,0,1
21,3,7,113,200,0.612,63.1481124,14,1,0,0,TX21,0.9770046,0,1,0,0,0,1
20,4,5,111,200,0.583,80,12,0,1,0,TX21,0.9480046,0,0,0,1,0,0
0,0,0,110,200,0.569,60.11,11,0,1,0,TX21,0.9340046,0,0,0,0,0,0
36,3.272727273,11,114,200,0.537,67.8262331,4,0,0,0,TX22,0.9020046,1,0,0,0,0,1
31,3.444444444,9,113,200,0.686,66.7250183,3,0,0,0,TX22,1.0510046,0,1,0,0,0,1
28,4.666666667,6,111,200,0.686,52.43,1,0,0,0,TX22,1.0510046,0,0,0,1,0,0
16,4,4,112,200,0.686,69.3624569,2,0,0,0,TX22,1.0510046,0,0,1,0,0,1
0,0,0,110,100,-0.012,51.79,1,0,0,0,TX22,0.6566525,0,0,0,0,1,1
12,3,4,114,200,0.412,51.0764827,1,0,0,0,TX23,0.7770046,1,0,0,0,0,1
3,3,1,112,200,0.686,52.6285742,1,0,0,0,TX23,1.0510046,0,0,1,0,0,1
3,3,1,110,100,-0.304,54.28,1,0,0,0,TX23,0.9486525,0,0,0,0,1,1
0,0,0,113,100,-0.194,52.5096336,1,0,0,0,TX23,0.8386525,0,1,0,0,1,1
0,0,0,111,100,-0.294,55.76,2,0,0,0,TX23,0.9386525,0,0,0,1,1,0
18,4.5,4,114,200,0.601,66.8130615,6,0,0,0,TX24,0.9660046,1,0,0,0,0,1
12,6,2,113,200,0.935,62.9184815,4,0,0,0,TX24,1.3000046,0,1,0,0,0,1
8,8,1,111,200,0.798,55.98,2,0,0,0,TX24,1.1630046,0,0,0,1,0,0
0,0,0,112,200,0.866,100,3,0,0,0,TX24,1.2310046,0,0,1,0,0,0
0,0,0,110,200,0.729,59.82,1,0,0,0,TX24,1.0940046,0,0,0,0,0,1
58,9.666666667,6,111,100,-0.409,65.83,8,0,0,0,TX25,1.0536525,0,0,0,1,1,1
16,3.2,5,113,200,0.776,60.9873363,1,0,0,0,TX25,1.1410046,0,1,0,0,0,1
17,4.25,4,114,200,0.609,62.4304273,3,0,0,0,TX25,0.9740046,1,0,0,0,0,1
11,11,1,110,100,-0.404,67.26,7,0,0,0,TX25,1.0486525,0,0,0,0,1,1
0,0,0,112,100,-0.414,54.0818814,9,0,0,0,TX25,1.0586525,0,0,1,0,1,0
37,3.083333333,12,114,200,0.565,100,7,0,0,0,TX26,0.9300046,1,0,0,0,0,1
33,3,11,111,200,0.853,60.17,4,0,0,0,TX26,1.2180046,0,0,0,1,0,0
19,3.166666667,6,113,200,1.017,70.4564232,6,0,0,0,TX26,1.3820046,0,1,0,0,0,1
11,2.75,4,110,200,0.772,60.21,3,0,0,0,TX26,1.1370046,0,0,0,0,0,0
6,3,2,112,200,0.935,68.622523,5,0,0,0,TX26,1.3000046,0,0,1,0,0,1
42,3.230769231,13,113,200,0.75,59.1303921,2,0,0,0,TX27,1.1150046,0,1,0,0,0,1
36,3,12,114,200,0.543,65.3693507,3,0,0,0,TX27,0.9080046,1,0,0,0,0,1
9,3,3,112,200,0.75,50.3951181,1,0,0,0,TX27,1.1150046,0,0,1,0,0,1
17,8.5,2,110,100,-0.221,56.77,13,0,0,0,TX27,0.8656525,0,0,0,0,1,1
18,9,2,111,100,-0.217,57.95,14,0,0,0,TX27,0.8616525,0,0,0,1,1,1
47,7.833333333,6,113,100,-0.208,69.5736782,4,0,0,0,TX28,0.8526525,0,1,0,0,1,0
10,5,2,114,100,-0.238,100,6,0,0,0,TX28,0.8826525,1,0,0,0,1,0
2,2,1,110,100,-0.175,67.61,1,0,0,0,TX28,0.8196525,0,0,0,0,1,1
0,0,0,112,100,-0.197,57.2083118,3,0,0,0,TX28,0.8416525,0,0,1,0,1,1
0,0,0,111,100,-0.186,68.71,2,0,0,0,TX28,0.8306525,0,0,0,1,1,0
30,4.285714286,7,112,100,-0.309,65.4605812,10,0,0,0,TX29,0.9536525,0,0,1,0,1,0
39,6.5,6,113,100,-0.31,94.5131342,11,0,0,0,TX29,0.9546525,0,1,0,0,1,0
14,3.5,4,110,100,-0.307,73.54,8,0,0,0,TX29,0.9516525,0,0,0,0,1,1
17,5.666666667,3,114,100,-0.332,100,12,0,0,0,TX29,0.9766525,1,0,0,0,1,1
15,5,3,111,100,-0.308,74.65,9,0,0,0,TX29,0.9526525,0,0,0,1,1,0
17,2.833333333,6,113,200,0.78,100,12,0,0,0,TX3,1.1450046,0,1,0,0,0,0
26,4.333333333,6,111,200,0.753,59.75,10,0,0,0,TX3,1.1180046,0,0,0,1,0,1
14,2.8,5,114,200,0.609,100,13,0,0,0,TX3,0.9740046,1,0,0,0,0,1
22,4.4,5,112,200,0.766,67.9128187,11,0,0,0,TX3,1.1310046,0,0,1,0,0,1
14,3.5,4,110,200,0.74,62.51,9,0,0,0,TX3,1.1050046,0,0,0,0,0,0
27,3.375,8,114,100,-0.49,100,12,0,1,0,TX30,1.1346525,1,0,0,0,1,0
21,3,7,112,100,-0.447,77.7975342,10,0,1,0,TX30,1.0916525,0,0,1,0,1,0
11,2.75,4,110,100,-0.452,80.19,8,0,0,0,TX30,1.0966525,0,0,0,0,1,1
10,2.5,4,113,100,-0.445,80.6192759,11,0,1,0,TX30,1.0896525,0,1,0,0,1,0
0,0,0,111,100,-0.449,82.48,9,0,0,0,TX30,1.0936525,0,0,0,1,1,1
62,5.166666667,12,112,200,0.532,100,5,0,0,0,TX31,0.8970046,0,0,1,0,0,1
38,5.428571429,7,111,200,0.564,60.27,4,0,0,0,TX31,0.9290046,0,0,0,1,0,0
36,5.142857143,7,114,200,0.466,66.7096314,7,0,0,0,TX31,0.8310046,1,0,0,0,0,1
15,5,3,113,200,0.501,63.6701523,6,0,0,0,TX31,0.8660046,0,1,0,0,0,1
6,3,2,110,200,0.595,58.48,3,0,0,0,TX31,0.9600046,0,0,0,0,0,0
38,3.454545455,11,114,200,0.585,63.5588197,10,1,0,0,TX32,0.9500046,1,0,0,0,0,1
21,3.5,6,113,200,0.806,59.6454636,9,1,0,0,TX32,1.1710046,0,1,0,0,0,1
20,3.333333333,6,112,200,0.792,64.2103556,8,0,0,0,TX32,1.1570046,0,0,1,0,0,1
10,2.5,4,111,200,0.778,57.25,7,0,0,0,TX32,1.1430046,0,0,0,1,0,0
6,3,2,110,200,0.764,56.42,6,0,0,0,TX32,1.1290046,0,0,0,0,0,0
39,4.875,8,113,100,-0.365,73.8018281,1,0,0,0,TX33,1.0096525,0,1,0,0,1,0
23,5.75,4,114,100,-0.414,100,3,0,0,0,TX33,1.0586525,1,0,0,0,1,0
30,6,5,114,100,-0.316,60.6570983,3,0,0,0,TX34,0.9606525,1,0,0,0,1,0
12,6,2,113,100,-0.288,63.361143,1,0,0,0,TX34,0.9326525,0,1,0,0,1,0
44,8.8,5,113,100,-0.419,66.6430299,10,0,0,0,TX35,1.0636525,0,1,0,0,1,0
20,10,2,114,100,-0.402,65.2358839,11,0,0,0,TX35,1.0466525,1,0,0,0,1,0
23,3.285714286,7,113,200,1,72.7172001,2,0,0,0,TX36,1.3650046,0,1,0,0,0,1
24,4,6,114,200,0.716,77.4834992,1,0,0,0,TX36,1.0810046,1,0,0,0,0,1
37,4.111111111,9,112,200,0.674,76.9014959,16,1,0,0,TX4,1.0390046,0,0,1,0,0,1
24,3,8,114,200,0.74,100,1,0,0,0,TX4,1.1050046,1,0,0,0,0,1
23,3.833333333,6,110,200,0.582,64.44,14,0,1,0,TX4,0.9470046,0,0,0,0,0,0
35,5.833333333,6,111,200,0.628,68.8,15,0,1,0,TX4,0.9930046,0,0,0,1,0,0
18,3.6,5,113,200,0.719,75.2106869,17,0,0,0,TX4,1.0840046,0,1,0,0,0,1
30,2.307692308,13,113,200,0.861,66.0025612,6,1,0,0,TX5,1.2260046,0,1,0,0,0,1
31,2.818181818,11,114,200,0.706,100,7,1,0,0,TX5,1.0710046,1,0,0,0,0,1
28,3.111111111,9,112,200,0.875,71.9430723,5,0,0,1,TX5,1.2400046,0,0,1,0,0,1
25,5,5,110,200,0.903,61.76,3,0,0,0,TX5,1.2680046,0,0,0,0,0,0
11,2.2,5,111,200,0.889,83.59,4,0,0,0,TX5,1.2540046,0,0,0,1,0,0
85,3.863636364,22,111,200,0.703,62.02,13,0,1,0,TX6,1.0680046,0,0,0,1,0,0
57,3.5625,16,113,200,0.725,59.6693092,15,0,0,0,TX6,1.0900046,0,1,0,0,0,1
58,3.866666667,15,114,200,0.529,100,16,0,0,0,TX6,0.8940046,1,0,0,0,0,0
43,2.866666667,15,110,200,0.691,60.46,12,0,1,0,TX6,1.0560046,0,0,0,0,0,1
20,2.5,8,112,200,0.714,67.8788493,14,0,0,0,TX6,1.0790046,0,0,1,0,0,1
12,2.4,5,113,200,0.558,62.5640012,7,0,0,0,TX7,0.9230046,0,1,0,0,0,1
12,2.4,5,114,200,0.501,64.6797636,8,0,0,0,TX7,0.8660046,1,0,0,0,0,1
5,2.5,2,111,200,0.599,55.9,5,0,0,0,TX7,0.9640046,0,0,0,1,0,0
9,9,1,112,200,0.578,100,6,0,0,0,TX7,0.9430046,0,0,1,0,0,0
1,1,1,110,200,0.619,59.19,4,0,0,0,TX7,0.9840046,0,0,0,0,0,1
34,2.615384615,13,114,200,0.518,100,10,0,0,0,TX8,0.8830046,1,0,0,0,0,1
11,2.75,4,110,200,0.698,67.28,6,0,0,0,TX8,1.0630046,0,0,0,0,0,0
11,3.666666667,3,111,200,0.722,72.56,7,0,0,0,TX8,1.0870046,0,0,0,1,0,0
2,2,1,113,200,0.77,79.2496613,9,0,0,0,TX8,1.1350046,0,1,0,0,0,1
2,2,1,112,200,0.746,81.5157995,8,0,0,0,TX8,1.1110046,0,0,1,0,0,1
8,2.666666667,3,112,100,-0.369,76.7975488,3,0,0,0,TX9,1.0136525,0,0,1,0,1,0
9,9,1,111,100,-0.372,93.65,2,0,0,0,TX9,1.0166525,0,0,0,1,1,1
0,0,0,110,100,-0.376,100,1,0,0,0,TX9,1.0206525,0,0,0,0,1,1
0,0,0,114,100,-0.448,100,6,0,0,0,TX9,1.0926525,1,0,0,0,1,0
0,0,0,113,100,-0.365,79.9508679,4,0,0,0,TX9,1.0096525,0,1,0,0,1,0
52,3.714285714,14,114,200,0.529,69.8126031,7,1,0,0,UT1,0.8940046,1,0,0,0,0,1
23,3.285714286,7,111,200,0.753,64.85,4,0,0,0,UT1,1.1180046,0,0,0,1,0,0
14,3.5,4,110,200,0.717,63.06,3,0,0,0,UT1,1.0820046,0,0,0,0,0,0
16,4,4,113,200,0.824,74.3471738,6,0,0,0,UT1,1.1890046,0,1,0,0,0,1
19,4.75,4,112,200,0.788,74.5187547,5,0,0,0,UT1,1.1530046,0,0,1,0,0,1
37,4.625,8,114,200,0.517,65.3927273,3,0,0,0,UT2,0.8820046,1,0,0,0,0,1
24,4.8,5,113,200,0.671,64.9728931,1,0,0,0,UT2,1.0360046,0,1,0,0,0,1
11,2.2,5,110,100,-0.112,59,4,0,0,0,UT2,0.7566525,0,0,0,0,1,1
6,3,2,111,100,-0.105,63.35,5,0,0,0,UT2,0.7496525,0,0,0,1,1,1
0,0,0,112,100,-0.098,52.453609,6,0,0,0,UT2,0.7426525,0,0,1,0,1,0
68,4,17,114,200,0.648,76.2545274,4,1,0,0,UT3,1.0130046,1,0,0,0,0,1
50,4.545454545,11,113,200,0.949,76.3863945,3,0,0,0,UT3,1.3140046,0,1,0,0,0,1
52,5.2,10,111,200,0.949,65.61,1,0,0,0,UT3,1.3140046,0,0,0,1,0,0
50,6.25,8,112,200,0.949,76.0133921,2,0,0,0,UT3,1.3140046,0,0,1,0,0,1
0,0,0,110,200,0.833,57.71,6,0,0,0,UT3,1.1980046,0,0,0,0,0,0
23,3.833333333,6,114,200,0.583,52.6380118,1,0,0,0,UT4,0.9480046,1,0,0,0,0,1
3,3,1,113,100,-0.091,50.6185018,7,0,0,0,UT4,0.7356525,0,1,0,0,1,0
26,3.714285714,7,111,200,0.667,56.58,2,0,0,0,VA1,1.0320046,0,0,0,1,0,0
14,2.333333333,6,113,200,0.667,57.7524599,4,0,0,0,VA1,1.0320046,0,1,0,0,0,1
11,2.75,4,114,200,0.401,64.6631032,5,0,0,0,VA1,0.7660046,1,0,0,0,0,1
7,2.333333333,3,110,200,0.667,60.77,1,0,0,0,VA1,1.0320046,0,0,0,0,0,0
6,3,2,112,200,0.667,64.76901,3,0,0,0,VA1,1.0320046,0,0,1,0,0,1
29,5.8,5,113,200,0.506,60.4942303,17,0,0,0,VA10,0.8710046,0,1,0,0,0,1
12,6,2,114,200,0.271,58.3283535,1,0,0,0,VA10,0.6360046,1,0,0,0,0,0
11,5.5,2,111,200,0.469,58.8,15,0,0,0,VA10,0.8340046,0,0,0,1,0,1
14,7,2,112,200,0.488,64.3797808,16,0,0,0,VA10,0.8530046,0,0,1,0,0,1
0,0,0,110,200,0.45,57.32,14,0,0,0,VA10,0.8150046,0,0,0,0,0,0
36,6,6,113,100,-0.29,63.1797637,3,0,0,0,VA11,0.9346525,0,1,0,0,1,0
15,5,3,112,100,-0.29,50.2069183,2,0,0,0,VA11,0.9346525,0,0,1,0,1,0
23,7.666666667,3,114,100,-0.307,58.4852335,4,0,0,0,VA11,0.9516525,1,0,0,0,1,0
0,0,0,110,200,0.75,55.45,7,0,1,0,VA11,1.1150046,0,0,0,0,0,0
0,0,0,111,100,-0.29,54.69,1,0,0,0,VA11,0.9346525,0,0,0,1,1,1
24,6,4,113,200,0.795,53.7955614,2,0,0,0,VA2,1.1600046,0,1,0,0,0,1
30,10,3,111,100,-0.025,52.4,1,0,0,0,VA2,0.6696525,0,0,0,1,1,1
6,3,2,114,200,0.405,58.7937662,3,0,0,0,VA2,0.7700046,1,0,0,0,0,1
2,2,1,110,200,0.556,51.27,1,0,0,0,VA2,0.9210046,0,0,0,0,0,0
0,0,0,112,200,0.795,55.5905074,1,0,0,0,VA2,1.1600046,0,0,1,0,0,1
20,2.5,8,114,100,-0.457,100,12,0,1,0,VA3,1.1016525,1,0,0,0,1,0
1,1,1,112,100,-0.416,72.0454431,10,0,0,0,VA3,1.0606525,0,0,1,0,1,0
0,0,0,113,100,-0.411,81.1958623,11,0,0,0,VA3,1.0556525,0,1,0,0,1,1
0,0,0,110,100,-0.425,96.08,8,0,0,0,VA3,1.0696525,0,0,0,0,1,1
0,0,0,111,100,-0.42,97.02,9,0,0,0,VA3,1.0646525,0,0,0,1,1,0
21,2.625,8,114,200,0.407,61.5879237,8,0,0,0,VA4,0.7720046,1,0,0,0,0,1
35,5,7,112,200,0.619,62.3067311,6,0,0,0,VA4,0.9840046,0,0,1,0,0,1
11,3.666666667,3,113,200,0.629,57.1010866,7,0,0,0,VA4,0.9940046,0,1,0,0,0,1
3,3,1,111,200,0.609,59.51,5,0,0,0,VA4,0.9740046,0,0,0,1,0,0
0,0,0,110,200,0.598,76.12,4,0,0,0,VA4,0.9630046,0,0,0,0,0,0
17,3.4,5,112,200,0.799,51.8876627,1,0,0,0,VA5,1.1640046,0,0,1,0,0,1
9,2.25,4,114,200,0.568,62.9285076,3,0,0,0,VA5,0.9330046,1,0,0,0,0,1
6,2,3,113,200,0.799,56.1583501,2,0,0,0,VA5,1.1640046,0,1,0,0,0,1
2,1,2,111,100,-0.1,50.09,1,0,0,0,VA5,0.7446525,0,0,0,1,1,1
0,0,0,110,200,0.519,59.11,6,0,0,0,VA5,0.8840046,0,0,0,0,0,0
84,3.230769231,26,114,200,0.49,100,12,1,0,0,VA6,0.8550046,1,0,0,0,0,1
62,3.263157895,19,113,200,0.799,65.6074211,11,1,0,0,VA6,1.1640046,0,1,0,0,0,1
26,3.25,8,112,200,0.77,100,10,0,0,0,VA6,1.1350046,0,0,1,0,0,0
27,3.375,8,111,200,0.741,61.57,9,0,1,0,VA6,1.1060046,0,0,0,1,0,1
8,2.666666667,3,110,200,0.711,75.09,8,0,1,0,VA6,1.0760046,0,0,0,0,0,0
53,3.3125,16,113,200,0.727,58.5744243,7,0,0,1,VA7,1.0920046,0,1,0,0,0,1
64,4,16,112,200,0.723,63.5254989,6,0,0,1,VA7,1.0880046,0,0,1,0,0,1
42,3.230769231,13,114,200,0.828,62.2114819,2,0,0,0,VA7,1.1930046,1,0,0,0,0,1
21,3.5,6,111,200,0.718,62.72,5,0,0,1,VA7,1.0830046,0,0,0,1,0,0
15,3,5,110,200,0.714,63.85,4,0,0,0,VA7,1.0790046,0,0,0,0,0,0
55,3.928571429,14,112,100,-0.333,62.053488,11,0,0,0,VA8,0.9776525,0,0,1,0,1,0
61,4.357142857,14,113,100,-0.345,67.7858664,12,0,0,0,VA8,0.9896525,0,1,0,0,1,0
67,5.583333333,12,111,100,-0.32,67.94,10,0,0,0,VA8,0.9646525,0,0,0,1,1,1
23,4.6,5,110,100,-0.307,66.4,9,0,0,0,VA8,0.9516525,0,0,0,0,1,1
17,4.25,4,114,100,-0.365,66.7503856,1,0,0,0,VA8,1.0096525,1,0,0,0,1,0
30,5,6,113,200,0.867,61.2457811,2,0,0,0,VA9,1.2320046,0,1,0,0,0,1
14,2.8,5,114,200,0.531,100,3,0,0,0,VA9,0.8960046,1,0,0,0,0,1
11,2.75,4,111,100,-0.172,97.07,14,0,0,0,VA9,0.8166525,0,0,0,1,1,1
16,5.333333333,3,110,100,-0.183,67.76,13,0,0,0,VA9,0.8276525,0,0,0,0,1,1
6,3,2,112,200,0.867,52.4760987,1,0,0,0,VA9,1.2320046,0,0,1,0,0,1
30,6,5,114,100,-0.417,67.4845854,5,0,0,0,VT0,1.0616525,1,0,0,0,1,0
29,5.8,5,112,100,-0.466,66.8932495,3,0,0,0,VT1,1.1106525,0,0,1,0,1,0
13,3.25,4,111,100,-0.466,83.25,2,0,0,0,VT1,1.1106525,0,0,0,1,1,1
9,4.5,2,113,100,-0.466,75.6086017,4,0,0,0,VT1,1.1106525,0,1,0,0,1,0
7,7,1,110,100,-0.466,53.22,1,0,0,0,VT1,1.1106525,0,0,0,0,1,1
15,2.5,6,110,100,-0.335,67.72,5,0,0,0,WA1,0.9796525,0,0,0,0,1,1
15,3,5,111,100,-0.352,67.76,6,0,0,0,WA1,0.9966525,0,0,0,1,1,1
17,4.25,4,114,100,-0.274,55.0365947,3,0,0,0,WA1,0.9186525,1,0,0,0,1,0
8,8,1,113,100,-0.261,53.6338715,2,0,0,0,WA1,0.9056525,0,1,0,0,1,0
3,3,1,112,100,-0.261,57.1400241,1,0,0,0,WA1,0.9056525,0,0,1,0,1,0
9,9,1,114,100,-0.325,54.7015846,3,0,0,0,WA10,0.9696525,1,0,0,0,1,0
3,3,1,113,100,-0.334,58.2332129,1,0,0,0,WA10,0.9786525,0,1,0,0,1,0
40,8,5,113,100,-0.336,60.8520883,7,0,0,0,WA2,0.9806525,0,1,0,0,1,0
14,4.666666667,3,112,100,-0.341,50.7923061,6,0,0,0,WA2,0.9856525,0,0,1,0,1,1
18,6,3,114,100,-0.372,60.5743439,8,0,0,0,WA2,1.0166525,1,0,0,0,1,0
19,6.333333333,3,110,100,-0.349,64.16,4,0,0,0,WA2,0.9936525,0,0,0,0,1,0
17,8.5,2,111,100,-0.345,62.39,5,0,0,0,WA2,0.9896525,0,0,0,1,1,1
33,4.714285714,7,111,100,-0.274,64.01,6,0,0,0,WA3,0.9186525,0,0,0,1,1,1
16,5.333333333,3,113,200,0.75,60.1237531,2,0,0,0,WA3,1.1150046,0,1,0,0,0,1
